id,customer,accommodation,start_date,end_date,cost
15445,6607,4593,2022-03-01,2022-03-04,675.0
15446,4474,14839,2019-04-02,2019-04-05,687.0
15447,5902,14207,2018-07-09,2018-07-12,330.0
15448,1753,1539,2020-04-28,2020-05-01,420.0
15449,9702,12378,2018-11-14,2018-11-17,120.0
15450,2229,8941,2022-06-04,2022-06-07,495.0
15451,9530,3926,2018-07-19,2018-07-22,1035.0
15453,3496,15793,2016-04-12,2016-04-15,285.0
15454,414,7791,2022-03-23,2022-03-26,2085.0
15455,4385,10591,2016-12-21,2016-12-24,465.0
15456,801,5396,2018-02-08,2018-02-11,975.0
15457,5199,5381,2017-01-16,2017-01-19,225.0
15458,7121,11491,2017-04-10,2017-04-13,300.0
15459,4753,11561,2018-01-06,2018-01-09,810.0
15460,5497,1789,2022-09-07,2022-09-10,567.0
15461,893,7813,2018-05-19,2018-05-22,420.0
15462,7909,5064,2022-08-13,2022-08-16,1257.0
15463,2498,11925,2021-06-28,2021-07-01,531.0
15464,7743,16451,2021-12-16,2021-12-19,546.0
15465,8906,9261,2016-12-08,2016-12-11,297.0
15466,8022,3212,2022-01-23,2022-01-26,597.0
15468,8488,16372,2022-10-14,2022-10-17,837.0
15469,3147,11950,2017-10-16,2017-10-19,750.0
15470,9408,8060,2016-09-21,2016-09-24,300.0
15471,4642,8525,2019-08-09,2019-08-12,537.0
15472,111,6535,2018-12-02,2018-12-05,390.0
15473,1650,3558,2022-06-17,2022-06-20,459.0
15474,3761,5596,2021-03-16,2021-03-19,450.0
15475,5245,2112,2019-11-25,2019-11-28,375.0
15476,1593,11231,2017-01-04,2017-01-07,240.0
15477,8884,12937,2022-04-03,2022-04-06,285.0
15478,9672,9788,2020-04-25,2020-04-28,360.0
15479,6214,266,2015-04-15,2015-04-18,390.0
15481,6418,7233,2020-09-10,2020-09-13,3600.0
15482,2972,1199,2019-09-18,2019-09-21,450.0
15483,3568,1089,2022-09-02,2022-09-05,810.0
15484,8787,10828,2015-03-16,2015-03-19,1197.0
15485,6622,11799,2015-12-20,2015-12-23,780.0
15486,1437,1086,2019-06-13,2019-06-16,420.0
15487,1458,13560,2022-10-05,2022-10-08,315.0
15488,3111,3575,2015-05-10,2015-05-13,420.0
15489,9468,650,2019-10-14,2019-10-17,321.0
15490,7895,790,2019-08-25,2019-08-28,453.0
15491,4422,2671,2022-03-01,2022-03-04,375.0
15492,7617,165,2018-06-22,2018-06-25,594.0
15493,9548,16344,2017-11-12,2017-11-15,285.0
15494,1836,14677,2020-08-25,2020-08-28,810.0
15495,3939,5591,2022-04-01,2022-04-04,597.0
15496,3382,10646,2021-10-22,2021-10-25,108.0
15497,8159,7976,2019-02-14,2019-02-17,570.0
15498,1516,7689,2015-02-05,2015-02-08,534.0
15499,4713,8948,2020-10-10,2020-10-13,660.0
15500,3406,1085,2017-07-26,2017-07-29,279.0
15501,44,11094,2017-07-30,2017-08-02,279.0
15502,5577,5252,2019-10-16,2019-10-19,420.0
15503,8969,7150,2017-04-11,2017-04-14,525.0
15504,5765,14428,2020-06-08,2020-06-11,846.0
15505,967,4015,2019-10-19,2019-10-22,447.0
15506,8483,1302,2016-04-20,2016-04-23,525.0
15507,9891,11724,2018-11-24,2018-11-27,471.0
15509,171,13586,2022-09-28,2022-10-01,996.0
15510,6605,15031,2019-05-21,2019-05-24,750.0
15511,8542,4576,2018-01-30,2018-02-02,429.0
15512,9758,8568,2022-03-29,2022-04-01,525.0
15513,8339,6948,2019-02-09,2019-02-12,825.0
15514,7912,5308,2016-04-04,2016-04-07,417.0
15515,2781,3705,2019-10-19,2019-10-22,273.0
15516,5475,8260,2018-04-29,2018-05-02,135.0
15517,7719,9115,2020-03-13,2020-03-16,123.0
15518,769,4250,2018-09-18,2018-09-21,414.0
15519,6618,4984,2022-05-20,2022-05-23,450.0
15520,2572,4057,2022-03-23,2022-03-26,450.0
15521,7601,509,2021-02-03,2021-02-06,390.0
15522,8335,16278,2016-02-22,2016-02-25,375.0
15523,5250,9456,2017-06-07,2017-06-10,600.0
15524,3097,9351,2020-11-24,2020-11-27,285.0
15525,6426,9998,2022-04-15,2022-04-18,450.0
15526,190,2782,2016-05-14,2016-05-17,426.0
15527,4566,6181,2021-02-03,2021-02-06,525.0
15528,9264,12006,2016-07-17,2016-07-20,477.0
15529,3088,6889,2019-10-05,2019-10-08,510.0
15530,9609,5379,2018-02-01,2018-02-04,1425.0
15531,1722,9026,2018-11-06,2018-11-09,189.0
15532,7075,13832,2019-12-15,2019-12-18,690.0
15533,2749,15250,2021-07-10,2021-07-13,720.0
15534,9473,10973,2019-05-26,2019-05-29,795.0
15535,2064,10679,2020-02-29,2020-03-03,636.0
15536,8732,9550,2020-02-05,2020-02-08,300.0
15537,1234,5164,2019-08-06,2019-08-09,798.0
15538,4036,13153,2018-03-13,2018-03-16,303.0
15539,812,13077,2019-11-30,2019-12-03,795.0
15540,1943,6578,2020-11-04,2020-11-07,567.0
15543,2838,12215,2022-09-27,2022-09-30,1059.0
15544,8348,12688,2022-04-21,2022-04-24,726.0
15545,9478,1940,2016-07-12,2016-07-15,195.0
15546,1119,9465,2017-08-13,2017-08-16,441.0
15547,3230,16381,2020-03-12,2020-03-15,1182.0
15548,1574,4808,2018-07-16,2018-07-19,726.0
15549,5171,10944,2015-06-08,2015-06-11,420.0
15550,6283,11184,2015-09-03,2015-09-06,831.0
15552,3745,15653,2018-07-28,2018-07-31,456.0
15553,6827,14263,2019-09-27,2019-09-30,987.0
15554,7468,16282,2019-02-28,2019-03-03,600.0
15555,4248,888,2015-12-29,2016-01-01,468.0
15556,3525,5900,2022-07-13,2022-07-16,570.0
15557,6543,5673,2017-04-18,2017-04-21,570.0
15558,7122,5123,2022-02-24,2022-02-27,600.0
15559,3690,4477,2016-01-16,2016-01-19,525.0
15560,2424,8233,2017-08-25,2017-08-28,300.0
15561,7437,12001,2015-07-05,2015-07-08,435.0
15562,6566,16473,2016-08-30,2016-09-02,1470.0
15563,1409,13140,2019-06-17,2019-06-20,2100.0
15564,2990,6367,2018-08-11,2018-08-14,765.0
15565,8039,2716,2020-10-11,2020-10-14,300.0
15566,4050,7326,2020-06-20,2020-06-23,975.0
15567,5636,6495,2021-03-01,2021-03-04,246.0
15568,1044,16420,2018-01-11,2018-01-14,825.0
15569,7817,10460,2016-09-06,2016-09-09,600.0
15570,7123,9820,2022-10-25,2022-10-28,399.0
15572,7499,7589,2018-04-08,2018-04-11,444.0
15573,2216,9735,2018-05-02,2018-05-05,816.0
15574,8460,11692,2016-03-29,2016-04-01,780.0
15575,5503,9014,2015-07-16,2015-07-19,579.0
15576,9473,14673,2022-12-20,2022-12-23,888.0
15577,2008,6189,2020-08-26,2020-08-29,336.0
15578,1105,11589,2022-12-04,2022-12-07,264.0
15579,1727,8063,2021-04-12,2021-04-15,780.0
15580,8273,6151,2015-07-22,2015-07-25,180.0
15581,1842,3503,2020-02-04,2020-02-07,360.0
15582,8503,10535,2022-09-25,2022-09-28,600.0
15583,9981,9172,2022-12-02,2022-12-05,3900.0
15584,624,7344,2019-06-07,2019-06-10,372.0
15585,8319,13652,2016-09-11,2016-09-14,363.0
15586,4433,4332,2022-06-09,2022-06-12,390.0
15587,8360,6326,2018-07-31,2018-08-03,450.0
15588,1453,2267,2015-11-23,2015-11-26,360.0
15589,6615,2908,2016-08-04,2016-08-07,1350.0
15590,1958,6621,2020-02-13,2020-02-16,240.0
15591,7893,4534,2022-04-18,2022-04-21,525.0
15592,4129,14327,2016-10-12,2016-10-15,495.0
15593,5822,2882,2022-03-22,2022-03-25,900.0
15594,4662,10011,2021-08-24,2021-08-27,216.0
15595,1123,10855,2018-08-16,2018-08-19,1800.0
15596,3413,11232,2016-11-29,2016-12-02,540.0
15597,9056,3962,2017-05-28,2017-05-31,420.0
15598,9372,4641,2018-02-12,2018-02-15,270.0
15599,133,14219,2022-05-18,2022-05-21,582.0
15600,1362,6247,2022-07-25,2022-07-28,534.0
15601,9544,1138,2019-11-08,2019-11-11,231.0
15602,5024,12296,2019-03-16,2019-03-19,717.0
15603,7607,3415,2017-03-22,2017-03-25,1950.0
15605,8951,6919,2015-12-08,2015-12-11,450.0
15606,8688,12240,2022-02-22,2022-02-25,1008.0
15607,8003,15297,2020-12-01,2020-12-04,372.0
15608,7967,1828,2020-01-04,2020-01-07,375.0
15609,1558,1943,2015-12-28,2015-12-31,327.0
15610,9298,8388,2022-09-09,2022-09-12,477.0
15611,3770,10226,2017-06-19,2017-06-22,390.0
15612,8241,11354,2019-09-18,2019-09-21,1035.0
15613,1170,11522,2015-04-24,2015-04-27,318.0
15614,1205,2802,2022-09-12,2022-09-15,750.0
15615,5279,5818,2017-04-01,2017-04-04,273.0
15616,9104,4228,2020-10-01,2020-10-04,480.0
15617,9329,12109,2021-04-05,2021-04-08,945.0
15618,2186,10997,2021-11-04,2021-11-07,600.0
15619,1991,1289,2022-07-14,2022-07-17,495.0
15620,9790,13467,2019-09-28,2019-10-01,195.0
15622,3329,684,2016-07-02,2016-07-05,327.0
15623,1353,13049,2018-11-24,2018-11-27,1500.0
15624,9288,9030,2019-04-27,2019-04-30,231.0
15625,2696,1555,2021-03-13,2021-03-16,294.0
15626,367,11826,2022-03-22,2022-03-25,543.0
15627,8044,5931,2022-06-09,2022-06-12,300.0
15628,6354,4309,2018-04-02,2018-04-05,21552.0
15629,1866,728,2016-04-07,2016-04-10,510.0
15630,5814,1724,2019-07-09,2019-07-12,900.0
15631,6299,307,2015-06-08,2015-06-11,996.0
15632,4819,12639,2017-03-26,2017-03-29,102.0
15633,4542,11075,2020-04-02,2020-04-05,867.0
15634,993,13758,2022-09-28,2022-10-01,609.0
15635,3489,4889,2019-05-14,2019-05-17,315.0
15636,1542,5972,2022-08-19,2022-08-22,360.0
15637,3912,5492,2016-06-12,2016-06-15,825.0
15638,7773,2074,2019-03-15,2019-03-18,327.0
15639,4574,8138,2019-09-14,2019-09-17,2997.0
15640,8008,805,2017-11-10,2017-11-13,420.0
15641,6774,9815,2018-01-28,2018-01-31,465.0
15642,6348,8155,2015-01-18,2015-01-21,495.0
15643,6009,1262,2017-09-06,2017-09-09,2700.0
15644,6131,6998,2021-02-11,2021-02-14,180.0
15645,4220,2946,2019-05-20,2019-05-23,450.0
15646,3459,4401,2016-12-19,2016-12-22,900.0
15647,3479,9328,2016-01-14,2016-01-17,450.0
15648,1465,2420,2017-06-10,2017-06-13,480.0
15649,5301,7117,2020-02-15,2020-02-18,504.0
15650,3355,1872,2019-10-08,2019-10-11,837.0
15651,5598,7024,2016-02-10,2016-02-13,741.0
15652,2811,12305,2017-07-10,2017-07-13,435.0
15653,4003,7268,2017-07-26,2017-07-29,330.0
15654,1996,3011,2015-02-03,2015-02-06,210.0
15655,4993,9657,2015-12-13,2015-12-16,450.0
15656,1213,4478,2015-05-17,2015-05-20,681.0
15657,3616,6769,2022-11-19,2022-11-22,600.0
15658,9085,15937,2020-11-29,2020-12-02,747.0
15659,9126,6065,2017-07-02,2017-07-05,150.0
15660,9231,13653,2020-01-09,2020-01-12,549.0
15661,7402,10801,2019-11-17,2019-11-20,2103.0
15662,6554,324,2017-10-12,2017-10-15,237.0
15663,7067,6996,2021-12-20,2021-12-23,384.0
15664,5333,842,2016-03-07,2016-03-10,483.0
15665,6128,1899,2022-05-23,2022-05-26,489.0
15666,9550,11580,2017-12-18,2017-12-21,1824.0
15667,895,5968,2016-08-04,2016-08-07,204.0
15668,5633,16410,2020-10-08,2020-10-11,615.0
15669,1133,15146,2021-02-28,2021-03-03,792.0
15670,4597,7170,2019-07-12,2019-07-15,525.0
15671,6336,12058,2015-02-25,2015-02-28,492.0
15672,7455,6356,2021-10-11,2021-10-14,360.0
15673,77,7501,2019-04-22,2019-04-25,450.0
15674,2747,15218,2020-01-14,2020-01-17,1020.0
15675,8347,6723,2018-10-30,2018-11-02,1359.0
15676,6065,6778,2021-02-02,2021-02-05,450.0
15677,6604,10375,2017-04-15,2017-04-18,1035.0
15678,6398,4013,2016-01-06,2016-01-09,165.0
15679,1659,759,2019-06-13,2019-06-16,300.0
15680,2096,4780,2020-01-17,2020-01-20,375.0
15681,4849,3999,2022-07-21,2022-07-24,384.0
15682,1401,13965,2019-08-20,2019-08-23,729.0
15683,4751,5012,2015-08-20,2015-08-23,807.0
15684,9745,14825,2021-10-05,2021-10-08,894.0
15685,6740,1438,2020-09-03,2020-09-06,600.0
15686,1854,7326,2020-11-14,2020-11-17,975.0
15687,353,106,2021-04-28,2021-05-01,330.0
15688,1086,9887,2019-04-29,2019-05-02,570.0
15689,2853,2955,2020-05-24,2020-05-27,690.0
15690,3816,2079,2022-10-21,2022-10-24,801.0
15691,7528,2075,2019-09-26,2019-09-29,525.0
15692,4701,9001,2022-12-15,2022-12-18,186.0
15693,5272,14056,2016-10-30,2016-11-02,915.0
15694,6135,2619,2020-09-16,2020-09-19,225.0
15695,4613,9035,2020-01-31,2020-02-03,390.0
15696,8057,13685,2016-03-17,2016-03-20,1797.0
15697,3136,10164,2020-03-06,2020-03-09,915.0
15698,2210,7815,2019-06-27,2019-06-30,1260.0
15699,3071,6411,2022-10-30,2022-11-02,1632.0
15700,2322,8242,2015-09-10,2015-09-13,1083.0
15701,8648,9720,2021-05-23,2021-05-26,705.0
15702,8224,3835,2018-09-17,2018-09-20,225.0
15703,7192,12201,2019-08-14,2019-08-17,1017.0
15704,9266,15240,2021-02-11,2021-02-14,1050.0
15705,6653,13514,2020-11-30,2020-12-03,1305.0
15706,6096,11043,2018-02-13,2018-02-16,630.0
15707,9696,1357,2016-12-20,2016-12-23,360.0
15708,1726,7173,2019-05-02,2019-05-05,474.0
15709,8246,11197,2018-02-04,2018-02-07,936.0
15710,380,8533,2020-05-29,2020-06-01,8550.0
15711,200,9901,2016-02-02,2016-02-05,525.0
15712,8461,5285,2022-09-02,2022-09-05,900.0
15713,4712,13560,2017-04-14,2017-04-17,315.0
15714,7491,1046,2017-08-20,2017-08-23,180.0
15715,5806,12584,2022-07-29,2022-08-01,525.0
15717,2145,9704,2017-08-28,2017-08-31,678.0
15718,643,13304,2021-11-27,2021-11-30,1017.0
15719,8705,1274,2017-03-05,2017-03-08,750.0
15720,6415,13012,2018-11-15,2018-11-18,447.0
15721,2077,9548,2015-03-04,2015-03-07,783.0
15722,8372,9394,2018-02-07,2018-02-10,1797.0
15723,1071,4398,2017-10-18,2017-10-21,525.0
15724,7436,10398,2018-07-01,2018-07-04,570.0
15725,4280,7804,2019-07-31,2019-08-03,267.0
15726,705,3144,2015-04-28,2015-05-01,168.0
15727,5820,4475,2016-07-12,2016-07-15,645.0
15728,9293,3282,2021-03-17,2021-03-20,600.0
15729,3203,2841,2016-06-25,2016-06-28,210.0
15730,8139,4043,2019-11-05,2019-11-08,1197.0
15731,2518,1467,2016-03-12,2016-03-15,372.0
15732,4588,1180,2016-01-08,2016-01-11,483.0
15733,4188,10624,2022-06-28,2022-07-01,543.0
15734,6133,3714,2016-12-07,2016-12-10,6000.0
15735,7698,11691,2015-09-29,2015-10-02,837.0
15736,5956,15335,2016-05-21,2016-05-24,129.0
15737,427,13790,2021-06-20,2021-06-23,588.0
15738,2270,13386,2020-11-11,2020-11-14,354.0
15739,3243,13558,2021-08-02,2021-08-05,1050.0
15740,9460,10517,2019-05-13,2019-05-16,453.0
15741,2254,5257,2020-10-21,2020-10-24,450.0
15742,2707,13228,2016-07-05,2016-07-08,1170.0
15743,945,5201,2019-04-23,2019-04-26,450.0
15744,5464,2345,2020-07-15,2020-07-18,750.0
15745,1657,2857,2016-04-04,2016-04-07,540.0
15746,5518,14817,2017-02-03,2017-02-06,240.0
15747,3123,13359,2015-03-30,2015-04-02,2700.0
15748,9066,10623,2018-03-14,2018-03-17,765.0
15749,6571,2483,2020-10-19,2020-10-22,3228.0
15750,9783,6994,2022-10-28,2022-10-31,600.0
15751,119,1610,2021-08-08,2021-08-11,462.0
15752,2875,1780,2022-09-11,2022-09-14,1767.0
15754,4198,2923,2015-04-06,2015-04-09,267.0
15755,6597,10642,2021-07-01,2021-07-04,135.0
15756,9252,15440,2015-07-27,2015-07-30,573.0
15757,6172,1254,2017-08-07,2017-08-10,525.0
15758,3824,3813,2015-02-03,2015-02-06,405.0
15759,2219,13733,2015-02-03,2015-02-06,750.0
15760,4506,14363,2020-06-26,2020-06-29,1275.0
15761,2020,2838,2022-09-03,2022-09-06,240.0
15762,6500,5962,2017-05-06,2017-05-09,297.0
15763,7908,9472,2017-08-26,2017-08-29,297.0
15764,3531,13686,2021-09-19,2021-09-22,555.0
15765,2992,12689,2019-05-15,2019-05-18,660.0
15766,9958,2986,2018-03-01,2018-03-04,591.0
15767,9819,14910,2020-06-22,2020-06-25,750.0
15768,3386,16405,2019-04-18,2019-04-21,699.0
15769,3411,9323,2016-03-18,2016-03-21,750.0
15771,3860,726,2016-02-01,2016-02-04,510.0
15772,8657,11012,2015-12-12,2015-12-15,690.0
15773,4666,15238,2020-09-08,2020-09-11,495.0
15774,2612,4941,2017-08-23,2017-08-26,573.0
15775,3678,12716,2022-01-03,2022-01-06,1872.0
15776,2006,6191,2022-03-16,2022-03-19,267.0
15777,5237,6940,2019-08-12,2019-08-15,1500.0
15778,7469,14061,2021-06-01,2021-06-04,441.0
15779,3908,15085,2022-11-07,2022-11-10,660.0
15780,843,5602,2015-07-19,2015-07-22,204.0
15781,808,16042,2022-12-06,2022-12-09,2418.0
15782,8457,10212,2018-12-27,2018-12-30,174.0
15783,4053,16420,2020-07-29,2020-08-01,825.0
15784,7467,6560,2021-09-23,2021-09-26,2535.0
15785,6975,15053,2022-05-10,2022-05-13,2997.0
15786,1597,53,2022-07-04,2022-07-07,360.0
15787,983,8674,2015-08-22,2015-08-25,330.0
15788,3220,7202,2019-08-23,2019-08-26,270.0
15789,5864,12500,2020-12-14,2020-12-17,435.0
15790,8598,6274,2022-04-24,2022-04-27,825.0
15791,2168,12088,2022-02-05,2022-02-08,210.0
15792,1189,13909,2021-07-11,2021-07-14,348.0
15793,9098,3671,2016-05-24,2016-05-27,1068.0
15794,6997,5925,2017-11-20,2017-11-23,297.0
15795,3475,5846,2022-09-20,2022-09-23,270.0
15796,5614,4284,2020-11-07,2020-11-10,237.0
15797,8722,4605,2015-08-20,2015-08-23,510.0
15798,4646,13165,2021-04-17,2021-04-20,900.0
15799,3777,10009,2018-07-02,2018-07-05,894.0
15800,1197,12732,2018-11-06,2018-11-09,564.0
15801,8150,9886,2019-06-10,2019-06-13,342.0
15802,1466,12159,2016-08-12,2016-08-15,387.0
15803,8071,4700,2019-01-14,2019-01-17,810.0
15804,5216,11773,2016-11-12,2016-11-15,903.0
15805,9318,4668,2015-03-17,2015-03-20,525.0
15806,7789,10941,2021-05-08,2021-05-11,1500.0
15807,8285,6702,2021-08-25,2021-08-28,207.0
15808,9155,5698,2017-11-15,2017-11-18,300.0
15809,9832,6709,2021-12-02,2021-12-05,1251.0
15810,8444,4938,2020-04-21,2020-04-24,720.0
15811,1170,5307,2019-10-30,2019-11-02,510.0
15812,1682,10629,2016-03-09,2016-03-12,366.0
15813,1773,11742,2020-08-02,2020-08-05,438.0
15814,6377,6769,2015-01-18,2015-01-21,600.0
15815,1688,6510,2019-07-11,2019-07-14,219.0
15816,7320,850,2021-04-22,2021-04-25,585.0
15817,6492,2787,2018-02-11,2018-02-14,405.0
15818,1495,1716,2016-09-07,2016-09-10,420.0
15819,1948,1595,2022-11-21,2022-11-24,300.0
15820,9072,1984,2019-10-21,2019-10-24,279.0
15821,1851,14912,2015-06-29,2015-07-02,576.0
15822,452,3334,2017-04-11,2017-04-14,450.0
15823,5182,3121,2022-06-03,2022-06-06,687.0
15824,3311,12394,2022-01-03,2022-01-06,435.0
15825,4776,14920,2015-01-11,2015-01-14,129.0
15826,6518,14711,2015-07-27,2015-07-30,1425.0
15827,304,14638,2020-04-01,2020-04-04,1347.0
15828,8976,2384,2019-05-17,2019-05-20,420.0
15829,8044,12291,2019-10-07,2019-10-10,921.0
15830,5602,12848,2016-11-12,2016-11-15,393.0
15831,2198,16389,2016-08-28,2016-08-31,777.0
15832,2907,14256,2020-10-28,2020-10-31,198.0
15834,405,10023,2019-01-09,2019-01-12,2550.0
15835,1550,9393,2015-03-05,2015-03-08,360.0
15836,444,10269,2016-10-30,2016-11-02,240.0
15837,7863,1703,2021-02-11,2021-02-14,360.0
15838,8159,6472,2017-08-27,2017-08-30,525.0
15839,9009,763,2016-09-20,2016-09-23,288.0
15840,1196,10588,2022-05-07,2022-05-10,621.0
15842,8080,1913,2022-12-24,2022-12-27,270.0
15843,3021,5377,2018-08-28,2018-08-31,1350.0
15844,4641,6067,2019-05-09,2019-05-12,975.0
15845,4326,1675,2017-12-29,2018-01-01,396.0
15846,2506,3020,2018-12-27,2018-12-30,3300.0
15847,5399,10123,2020-05-30,2020-06-02,825.0
15848,780,6817,2018-01-01,2018-01-04,375.0
15849,1602,2567,2021-08-03,2021-08-06,627.0
15850,2126,352,2016-04-04,2016-04-07,297.0
15851,6935,7476,2019-10-25,2019-10-28,534.0
15852,3556,8661,2017-10-05,2017-10-08,348.0
15853,4381,15548,2021-11-07,2021-11-10,657.0
15854,8430,4869,2020-11-10,2020-11-13,231.0
15855,9094,8767,2021-07-13,2021-07-16,495.0
15856,4592,807,2019-10-23,2019-10-26,600.0
15857,1815,4293,2017-07-07,2017-07-10,333.0
15858,5432,12328,2020-04-02,2020-04-05,654.0
15859,4876,10991,2016-12-28,2016-12-31,969.0
15860,7307,10308,2015-08-23,2015-08-26,114.0
15861,6258,13258,2022-08-23,2022-08-26,1314.0
15862,290,10477,2015-07-19,2015-07-22,795.0
15863,7243,13203,2017-05-27,2017-05-30,912.0
15864,2659,14053,2019-01-31,2019-02-03,867.0
15865,6224,7322,2020-03-15,2020-03-18,255.0
15866,4156,10519,2018-09-11,2018-09-14,750.0
15867,5110,4744,2017-07-21,2017-07-24,447.0
15868,7695,3731,2015-02-28,2015-03-03,555.0
15869,9914,951,2020-08-24,2020-08-27,567.0
15870,8546,4189,2018-03-01,2018-03-04,135.0
15871,1230,10363,2018-10-18,2018-10-21,108.0
15872,7132,10610,2018-12-05,2018-12-08,1470.0
15873,9941,5508,2018-04-26,2018-04-29,2400.0
15874,5725,2791,2019-12-02,2019-12-05,318.0
15875,8236,8347,2015-04-21,2015-04-24,513.0
15876,4983,14216,2022-07-11,2022-07-14,807.0
15877,5998,8692,2020-08-14,2020-08-17,387.0
15878,3990,14170,2015-05-02,2015-05-05,1428.0
15879,103,5589,2017-10-26,2017-10-29,315.0
15881,5552,12892,2017-08-03,2017-08-06,675.0
15882,7591,12060,2018-05-06,2018-05-09,600.0
15883,2314,3895,2022-04-14,2022-04-17,537.0
15884,1221,11759,2017-08-27,2017-08-30,900.0
15885,6770,12749,2021-03-31,2021-04-03,357.0
15886,2396,5189,2021-06-09,2021-06-12,300.0
15887,9669,10757,2021-12-31,2022-01-03,1920.0
15888,8023,8889,2015-08-30,2015-09-02,537.0
15889,6833,11310,2019-01-31,2019-02-03,1185.0
15890,5618,12569,2022-06-17,2022-06-20,1155.0
15891,7780,9998,2022-09-02,2022-09-05,450.0
15892,1200,11942,2018-08-12,2018-08-15,630.0
15893,6138,5932,2015-01-25,2015-01-28,519.0
15894,832,13507,2020-01-07,2020-01-10,1008.0
15895,8353,8793,2015-08-13,2015-08-16,3600.0
15896,1122,8284,2017-01-15,2017-01-18,417.0
15897,5838,9351,2016-02-04,2016-02-07,285.0
15898,9625,1059,2018-10-19,2018-10-22,450.0
15899,335,15439,2022-01-31,2022-02-03,465.0
15900,5665,11219,2017-02-26,2017-03-01,1134.0
15901,4037,2031,2021-04-14,2021-04-17,405.0
15902,1169,10778,2016-03-05,2016-03-08,921.0
15903,241,11222,2020-11-16,2020-11-19,888.0
15904,9301,13028,2016-06-12,2016-06-15,426.0
15905,9544,15287,2020-08-23,2020-08-26,648.0
15907,3369,14871,2021-02-05,2021-02-08,297.0
15908,4657,13403,2019-07-08,2019-07-11,900.0
15909,8841,9700,2022-10-27,2022-10-30,111.0
15910,6699,2334,2015-05-05,2015-05-08,390.0
15911,982,4582,2017-08-17,2017-08-20,180.0
15912,5815,8556,2020-06-24,2020-06-27,402.0
15913,2079,4270,2021-11-14,2021-11-17,642.0
15914,1546,10577,2019-01-13,2019-01-16,630.0
15915,965,9860,2018-05-13,2018-05-16,1236.0
15916,5368,11593,2015-07-07,2015-07-10,414.0
15917,3766,8239,2017-03-15,2017-03-18,1338.0
15918,1895,10147,2015-06-16,2015-06-19,675.0
15919,2356,14553,2021-01-20,2021-01-23,405.0
15920,6743,4059,2021-04-11,2021-04-14,747.0
15921,8816,13310,2021-10-26,2021-10-29,645.0
15923,335,6272,2020-06-03,2020-06-06,438.0
15925,2922,1599,2018-03-09,2018-03-12,525.0
15926,2062,7202,2017-10-20,2017-10-23,270.0
15927,9333,614,2019-01-29,2019-02-01,432.0
15928,6970,2989,2018-06-21,2018-06-24,375.0
15929,5154,11630,2019-06-08,2019-06-11,852.0
15930,3882,10829,2015-02-17,2015-02-20,249.0
15931,9886,9087,2021-02-24,2021-02-27,600.0
15932,4513,16219,2017-03-15,2017-03-18,303.0
15933,6331,10164,2021-01-17,2021-01-20,915.0
15934,1503,5395,2016-08-11,2016-08-14,207.0
15935,3520,1453,2016-08-31,2016-09-03,1050.0
15936,9978,15605,2018-06-07,2018-06-10,1050.0
15937,3426,1678,2015-07-15,2015-07-18,600.0
15938,1869,10441,2015-05-05,2015-05-08,600.0
15939,6840,1008,2016-02-28,2016-03-02,2247.0
15940,3147,9470,2022-04-02,2022-04-05,546.0
15941,658,4315,2021-10-24,2021-10-27,1026.0
15942,7020,11223,2016-07-16,2016-07-19,1083.0
15943,4141,9063,2018-11-19,2018-11-22,585.0
15944,1367,84,2020-12-30,2021-01-02,417.0
15945,4292,13356,2016-06-19,2016-06-22,1020.0
15946,9581,8932,2015-03-02,2015-03-05,324.0
15947,1556,13879,2016-07-27,2016-07-30,1182.0
15948,3180,9211,2016-07-26,2016-07-29,630.0
15949,8587,5887,2020-09-06,2020-09-09,771.0
15950,5323,3535,2016-05-09,2016-05-12,597.0
15951,9543,10864,2021-12-27,2021-12-30,225.0
15952,4635,3649,2021-09-11,2021-09-14,555.0
15953,5284,3869,2017-03-30,2017-04-02,297.0
15954,5895,9247,2017-11-28,2017-12-01,2940.0
15955,4723,11955,2018-07-27,2018-07-30,828.0
15956,2780,5377,2020-08-23,2020-08-26,1350.0
15957,406,5032,2017-05-05,2017-05-08,288.0
15958,115,3157,2018-07-13,2018-07-16,420.0
15959,5143,10111,2016-06-26,2016-06-29,954.0
15960,5013,3470,2015-08-01,2015-08-04,600.0
